Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
4785987972,KMS5516,NY,PAS,07/07/2022,36,SUBN,KIA,V,0,0,0,0,,0,0,0,,,0913P,,BX,,,NB BAYCHESTER AVE @,CRAWFORD AVE,0,1180,B,T,,,,BK,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786072497,HZL5219,NY,PAS,07/08/2022,36,SUBN,LEXUS,V,0,40404,40404,0,,0,0,0,,,1227P,,BK,,,NB OCEAN AVE @ AVE I,,0,1180,B,T,,,,BK,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
2006852462,KLL1425,NY,PAS,07/18/2022,21,4DSD,BMW,S,72230,18630,73690,20230426,71.0,71,0,0,KN05,,1034A,00000,Kings,O,1082,PRESIDENT STREET,,0,408,d1,,Y  Y,0930A,1100A,WH,,2003,,0,,No Parking Street Cleaning,,,
4785703994,KBMA62,FL,PAS,07/01/2022,36,4D,HONDA,V,0,0,0,0,,0,0,0,,,0808A,,BK,,,WB PUTNAM AVE @ TOMP,KINS AVE,0,1180,B,T,,,,BLK,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785774678,HZJ1603,NY,PAS,07/06/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1224P,,BK,,,SB CROPSEY AVE @ BAY,47TH ST,0,1180,B,T,,,,BK,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785842295,GCR7887,NY,PAS,07/05/2022,36,SUBN,INFIN,V,0,0,0,0,,0,0,0,,,0813A,,ST,,,NB S RAILROAD AVE @,PETER AVE,0,1180,B,T,,,,WH,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784745634,GFL3012,NY,PAS,06/28/2022,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0506P,,BK,,,WB ATLANTIC AVE @ CL,ERMONT AVE,0,1180,B,T,,,,WH,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786036067,KNC4139,NY,PAS,07/08/2022,36,4DSD,LEXUS,V,0,0,0,0,,0,0,0,,,1128A,,QN,,,SB FRANCIS LEWIS BLV,D @ 128TH AVE,0,1180,B,T,,,,GY,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786072369,GVB9930,NY,PAS,07/08/2022,36,2DSD,HONDA,V,0,0,0,0,,0,0,0,,,1227P,,QN,,,SB 20TH AVE @ 27TH S,T,0,1180,B,T,,,,GY,,2004,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785901081,GGA3550,NY,PAS,07/07/2022,36,SUBN,SUBAR,V,0,13665,0,0,,0,0,0,,,1123A,,QN,,,WB QUEENS BLVD @ 72N,D RD,0,1180,B,T,,,,GY,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
2006324755,HAM7026,NY,PAS,07/12/2022,21,4DSD,CHEVR,S,48830,53830,81330,20230821,84.0,84,0,0,QW02,,1140A,00000,Kings,F,279,HENRY STREET,,0,408,d1,,Y,1130A,0100P,GY,,2015,,0,,No Parking Street Cleaning,,,
4784690311,KHA8774,NY,PAS,06/28/2022,36,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,1054A,,BK,,,SB CYPRESS HILLS ST,@ JAMAICA AVE,0,1180,B,T,,,,BK,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1488525845,GDISLUV,DE,PAS,07/11/2022,98,SUBN,JEEP,P,13110,13113,13610,0,34.0,34,34,969880,0034,0.0,0210A,,NY,F,303,BENNETT AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0.0,0,-,0,,,,,
4784890830,KNX7184,NY,PAS,06/29/2022,36,SUBN,MAZDA,V,0,0,0,0,,0,0,0,,,1049A,,QN,,,EB 26TH AVE @ 210TH,ST,0,1180,B,T,,,,GY,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784798663,HTK3797,NY,PAS,06/24/2022,36,PICK,DODGE,V,0,0,0,0,,0,0,0,,,1144A,,QN,,,WB N CONDUIT AVE @ S,PRINGFIELD BLVD,0,1180,B,T,,,,GR,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785890174,HTV2948,NY,PAS,07/07/2022,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,1016A,,BX,,,SB WATERS PL @ BRONX,STATE HOSPITAL ENTR,0,1180,B,T,,,,WH,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786071420,KEF9133,NY,PAS,07/08/2022,36,SUBN,SUBAR,V,0,0,0,0,,0,0,0,,,1221P,,QN,,,EB METROPOLITAN AVE,@ RENTAR PLAZA,0,1180,B,T,,,,WH,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786009374,JKD1381,NY,PAS,07/08/2022,36,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0810A,,BK,,,WB N. CONDUIT BLVD @,76TH ST,0,1180,B,T,,,,BK,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785735193,HUZ6474,NY,PAS,07/06/2022,36,SUBN,MITSU,V,0,0,0,0,,0,0,0,,,0736A,,ST,,,NB TARGEE ST @ FINGE,RBOARD RD,0,1180,B,T,,,,RD,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786192375,KHJ1872,NY,PAS,07/06/2022,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0936P,,BK,,,SB ADAMS ST @ JOHNSO,N ST,0,1180,B,T,,,,BL,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784700183,JPV7987,NY,PAS,06/28/2022,36,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,1200P,,QN,,,WB LINDEN BLVD @ AMB,ER ST,0,1180,B,T,,,,WH,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4024603826,KVT3148,NY,PAS,06/14/2022,5,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0756P,,MN,,,WB E 14TH STREET @ 3,RD AVE,0,1111,C,T,,,,RD,,2014,,0,,BUS LANE VIOLATION,,,
2006867635,JCL4497,NY,PAS,07/18/2022,21,SUBN,HYUND,S,5580,10930,10980,20221001,68.0,68,0,537809,KS10,,0819A,00000,Kings,F,8714,5 AVENUE,,0,408,d1,,,0800A,0830A,BK,,2018,,0,,No Parking Street Cleaning,,,
2006988566,KDP7689,NY,PAS,07/18/2022,21,SUBN,HONDA,S,58730,70230,74330,20220714,90.0,90,0,0,KN01,,1121A,00000,Kings,F,306,MARCY AVENUE,,0,408,d1,,Y  Y,1100A,1230P,BK,,2020,,0,,No Parking Street Cleaning,,,
2006785916,KXZ2211,PA,PAS,07/05/2022,21,4DSD,BMW,S,15920,4,4,0,40.0,40,0,0,BX01,,1145A,00000,Bronx,O,259,BRUCKNER BOULEVARD,,0,408,d1,,Y  Y,1130A,0100P,GY,,0,,0,,No Parking Street Cleaning,,,
4784807135,KRM5041,NY,PAS,06/24/2022,36,SUBN,JEEP,V,0,40404,40404,0,,0,0,0,,,0228P,,ST,,,SB BAY ST @ SWAN ST,,0,1180,B,T,,,,WH,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784957390,JTR6164,OH,PAS,06/29/2022,36,4S,INFIN,V,0,0,0,0,,0,0,0,,,0706P,,BX,,,SB BOSTON RD @ E 173,RD ST,0,1180,B,T,,,,BLACK,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785730330,HSJ7225,NY,PAS,07/06/2022,36,SUBN,SUBAR,V,0,0,0,0,,0,0,0,,,0658A,,MN,,,EB W 57TH ST @ 10TH,AVE,0,1180,B,T,,,,RD,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785852045,IDFENDU,MD,PAS,07/06/2022,36,SD,CADIL,V,0,0,0,0,,0,0,0,,,0137P,,ST,,,NB ARLENE ST @ SOMME,R AVE,0,1180,B,T,,,,,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786069887,HTB5668,NY,PAS,07/07/2022,36,4DSD,BMW,V,0,19895,0,0,,0,0,0,,,1127A,,QN,,,WB SEAGIRT BLVD @ CR,EST RD,0,1180,B,T,,,,WH,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4024860150,KVN1004,NY,PAS,06/27/2022,5,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0138P,,QN,,,EB JAMAICA AVE @ SUT,PHIN BLVD,0,1111,C,T,,,,WH,,2018,,0,,BUS LANE VIOLATION,,,
4786042018,JKX5841,NY,PAS,07/08/2022,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,1208P,,BX,,,SB THROGS NECK EXPWY,@ BARKLEY AVE,0,1180,B,T,,,,GY,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786001971,KDD2000,NY,PAS,07/08/2022,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0713A,,QN,,,EB CULLMAN AVE @ 251,ST ST,0,1180,B,T,,,,BK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785894714,K49MWB,NJ,PAS,07/07/2022,36,SD,HYUND,V,0,0,0,0,,0,0,0,,,1044A,,BK,,,NB BAY PKWY @ BENSON,AVE,0,1180,B,T,,,,,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4024730861,LXX7976,PA,PAS,06/20/2022,5,SW,HYUND,V,0,0,0,0,,0,0,0,,,0732P,,BX,,,EB E 161ST ST @ GERA,RD AVE,0,1111,C,T,,,,,,2017,,0,,BUS LANE VIOLATION,,,
4786015684,KSB1394,NY,PAS,07/08/2022,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0901A,,BX,,,EB STORY AVE @ TAYLO,R AVE,0,1180,B,T,,,,BK,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1485312814,HLY1126,NY,PAS,06/27/2022,14,DELV,NISSA,P,0,0,0,20230306,105.0,105,105,936288,0105,0.0,0301A,,,,,C/O FRANCIS LEWIS BL,MERRICK BLVD,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0.0,2020,-,0,,,,,
4784899212,JRG7899,NY,PAS,06/29/2022,36,SUBN,HYUND,V,0,0,0,0,,0,0,0,,,1154A,,BK,,,EB LINDEN BLVD @ E 9,4TH ST,0,1180,B,T,,,,BL,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786084001,JRZ4820,NY,PAS,07/05/2022,36,SUBN,GMC,V,0,0,0,0,,0,0,0,,,0124P,,QN,,,EB NORTHERN BLVD @ 1,70TH ST,0,1180,B,T,,,,BK,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785840742,KDU5988,NY,PAS,07/05/2022,36,4DSD,TESLA,V,0,0,0,0,,0,0,0,,,0736A,,BK,,,EB FLATLANDS AVE @ E,58TH ST,0,1180,B,T,,,,WH,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784793240,HXN7896,NY,PAS,06/24/2022,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0940A,,QN,,,NB DITMARS BLVD @ 31,ST DR,0,1180,B,T,,,,BK,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785976767,JMQM09,FL,PAS,07/07/2022,36,UT,INFIN,V,0,0,0,0,,0,0,0,,,0744P,,BX,,,EB BRUCKNER BLVD @ W,HITE PLAINS RD,0,1180,B,T,,,,TAN,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784764264,KGE2968,NY,PAS,06/28/2022,36,4DSD,CHEVR,V,0,0,0,0,,0,0,0,,,0727P,,BK,,,NB WILLIAMS AVE @ WO,RTMAN AVE,0,1180,B,T,,,,WH,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784885651,KGY1368,NY,PAS,06/29/2022,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1019A,,BK,,,WB EASTERN PKWY @ TR,OY AVE,0,1180,B,T,,,,BL,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1487659593,HTK8327,NY,PAS,07/02/2022,40,SUBN,HONDA,P,7120,6740,7040,20231231,114.0,114,114,966391,0114,0.0,1006P,,Q,F,21-11,24 DRIVE,,0,408,C3,,BBBBBBB,ALL,ALL,GRAY,0.0,2007,-,0,,,,,
4785773637,JTP7995,PA,PAS,07/06/2022,36,SW,HONDA,V,0,0,0,0,,0,0,0,,,1222P,,QN,,,EB LINDEN BLVD @ EME,RALD ST,0,1180,B,T,,,,,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1485334536,JAF8018,NY,PAS,07/03/2023,40,,SUBAR,P,10210,19410,19430,20230524,25.0,25,25,971818,0025,0.0,0145A,0145A,,F,2272,3RD AVE,,20230703,408,D1,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
4786052541,KNS5392,NY,PAS,07/01/2022,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0610P,,BX,,,EB E 149TH ST @ COUR,TLANDT AVE,0,1180,B,T,,,,GY,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1487615085,KFM5430,NY,PAS,06/24/2022,67,SDN,BMW,P,47810,16140,13840,20221229,104.0,104,104,965767,0104,0.0,0450P,,Q,F,66-61,GRAY ST,,0,408,F7,,BBBBBBB,ALL,ALL,BLUE,0.0,2004,-,0,,,,,
4024945683,LVD3779,PA,PAS,07/01/2022,5,SDN,HYUND,V,0,0,0,0,,0,0,0,,,0544P,,BK,,,NB ROGERS AVE @ MONT,GOMERY ST,0,1111,C,T,,,,,,2022,,0,,BUS LANE VIOLATION,,,
4785873000,JEX2953,NY,PAS,07/07/2022,36,4DSD,LEXUS,V,0,0,0,0,,0,0,0,,,0805A,,BK,,,EB CONDUIT BLVD @ GL,ENMORE AVE,0,1180,B,T,,,,BK,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1488457270,JKK7228,NY,PAS,06/29/2022,40,SUBN,TOYOT,P,25930,57230,48330,20230628,73.0,73,73,959223,0073,0.0,0640A,,K,F,605,CHESTER ST,,0,408,F2,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
4785863640,KLX7578,NY,PAS,07/07/2022,36,4DSD,CHEVR,V,0,0,0,0,,0,0,0,,,0651A,,BK,,,WB CLARENDON RD @ E,48TH ST,0,1180,B,T,,,,BK,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785923921,GEF4650,NY,PAS,07/07/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0147P,,QN,,,NB GUY R BREWER BLVD,@ 146TH TERR,0,1180,B,T,,,,BR,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
2006735834,JRA7762,NY,PAS,06/29/2022,14,SUBN,HYUND,S,25710,11475,68020,20240127,40.0,40,0,0,BX01,,0151A,00000,Bronx,F,200,EAST 135 STREET,,0,408,c,,,,,GY,,2005,,0,,No Standing,,,
2004595607,KTF8561,NY,PAS,07/19/2022,21,SUBN,HONDA,S,12030,23230,13430,20231013,75.0,75,0,0,KNBO,,0200A,00000,Kings,F,23,ALABAMA AVENUE,,0,408,d1,,Y  Y,1200A,0300A,BK,,2017,,0,,No Parking Street Cleaning,,,
4784704279,KGF5831,NY,PAS,06/28/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1229P,,BK,,,WB ATLANTIC AVE @ 75,TH ST,0,1180,B,T,,,,GY,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4024903354,JNB9482,NY,PAS,06/29/2022,5,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0512P,,BX,,,WB E 161ST ST @ SHER,MAN AVE,0,1111,C,T,,,,BL,,2017,,0,,BUS LANE VIOLATION,,,
4784638430,KGD5513,NY,PAS,06/23/2022,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0703P,,BK,,,EB S CONDUIT AVE @ S,UTTER AVE,0,1180,B,T,,,,BK,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786143522,KTT5019,NY,PAS,07/06/2022,36,4DSD,TESLA,V,0,0,0,0,,0,0,0,,,0339P,,BK,,,EB EASTERN PKWY @ WA,SHINGTON AVE,0,1180,B,T,,,,BK,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785879427,JCL2637,NY,PAS,07/07/2022,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0857A,,QN,,,EB HILLSIDE AVE @ 25,1ST ST,0,1180,B,T,,,,GY,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784816604,GNN9420,NY,PAS,06/24/2022,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0516P,,ST,,,WB TYSENS LN @ ISORA,PL,0,1180,B,T,,,,BK,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785943658,KJM2198,NY,PAS,07/07/2022,36,SUBN,LEXUS,V,0,13495,0,0,,0,0,0,,,0353P,,QN,,,WB QUEENS BLVD @ 66T,H RD,0,1180,B,T,,,,WH,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784649396,KLN5065,NY,PAS,06/27/2022,36,SUBN,BMW,V,0,0,0,0,,0,0,0,,,0406P,,QN,,,WB N CONDUIT AVE @ S,PRINGFIELD BLVD,0,1180,B,T,,,,GY,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
2006775066,KKP8123,NY,PAS,07/19/2022,21,PICK,RAM,S,47030,54100,52130,20230411,83.0,83,0,0,KN04,,1151A,00000,Kings,F,1374,HANCOCK STREET,,0,408,d1,,Y  Y,1100A,1230P,WH,,2021,,0,,No Parking Street Cleaning,,,
4785862841,GRN2466,NY,PAS,07/07/2022,36,SUBN,ACURA,V,0,0,0,0,,0,0,0,,,0646A,,BX,,,WB BRUCKNER BLVD @ W,HITE PLAINS RD,0,1180,B,T,,,,WH,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785839340,HWW4905,NY,PAS,07/05/2022,36,SUBN,TOYOT,V,10810,40404,40404,0,,0,0,0,,,0703A,,BK,,,EB 65TH ST @ 8TH AVE,,0,1180,B,T,,,,WH,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784728363,KWF1721,NY,PAS,06/28/2022,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0312P,,QN,,,WB ASTORIA BLVD @ 31,ST DR,0,1180,B,T,,,,BL,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786036791,KJZ4325,NY,PAS,07/08/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1133A,,BK,,,WB EASTERN PKWY @ RA,LPH AVE,0,1180,B,T,,,,WH,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786049165,KWE1723,NY,PAS,07/01/2022,36,SUBN,HYUND,V,0,0,0,0,,0,0,0,,,0127P,,BX,,,NB BRONX RIVER AVE @,E 174TH ST,0,1180,B,T,,,,GY,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1484358387,JJY1016,NY,PAS,07/09/2022,63,,CHEVR,P,13235,10990,11090,20230513,110.0,110,110,965424,0110,0.0,1132P,,Q,,,FLUSHING MEADOW PARK,,0,408,E2,,BBBBBBB,ALL,ALL,SILVE,0.0,2006,-,0,,,,,
1487963658,LRW5227,PA,PAS,07/11/2022,46,SDN,HONDA,P,30490,11310,37630,0,34.0,34,34,961273,0034,0.0,0115A,,NY,F,165,SHERMAN AVE,,0,408,D,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
4024561080,HXE8226,NY,PAS,06/12/2022,5,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1238P,,QN,,,SB MAIN ST @ 37TH AV,E,0,1111,C,T,,,,GY,,2017,,0,,BUS LANE VIOLATION,,,
2006898024,KXB6617,NY,PAS,07/12/2022,21,SEDN,ME/BE,S,11410,32290,37770,20220816,34.0,34,0,540113,BX08,,0913A,00000,NY,O,55,ADRIAN AVENUE,,0,408,d1,,Y,0900A,1030A,BL,,2018,,0,,No Parking Street Cleaning,,,
4786111740,KSC3247,NY,PAS,07/05/2022,36,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0911P,,QN,,,NB 193RD ST @ 81ST A,VE,0,1180,B,T,,,,GY,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1487731097,KWR8266,NY,PAS,06/10/2022,20,SDN,BMW,K,13820,61830,0,20240501,84.0,84,4,161499,0004,0.0,0528P,0509P,K,F,11,BROOKLYN BRIDGE PK,MONTAGUE ST,0,408,D,,BBBBBBB,ALL,ALL,BK,0.0,2016,-,0,,,,,
4784963601,HUV2879,NY,PAS,06/29/2022,36,4DSD,ACURA,V,0,0,0,0,,0,0,0,,,0754P,,BX,,,NB COMMERCE AVE @ GL,EASON AVE,0,1180,B,T,,,,GY,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785153532,KJH7249,NY,PAS,06/30/2022,36,SUBN,MAZDA,V,0,0,0,0,,0,0,0,,,1243P,,BK,,,SB OCEAN PKWY @ AVE,O,0,1180,B,T,,,,BK,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4024859894,JMU5208,NY,PAS,06/27/2022,5,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0126P,,QN,,,SB MAIN ST @ 37TH AV,E,0,1111,C,T,,,,WH,,2016,,0,,BUS LANE VIOLATION,,,
2006828678,GRT3248,NY,PAS,07/12/2022,21,SUBN,GMC,S,66920,59720,55720,20240618,43.0,43,0,537886,BX09,,0850A,00000,Bronx,F,2000,STORY AVENUE,,0,408,d1,,Y  Y,0830A,1000A,GL,,2003,,0,,No Parking Street Cleaning,,,
4786074421,JKK2509,NY,PAS,07/08/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1241P,,BK,,,WB N. CONDUIT BLVD @,76TH ST,0,1180,B,T,,,,WH,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785951059,JHT9232,NY,PAS,07/07/2022,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0445P,,BX,,,WB BRUCKNER BLVD @ F,TELEY AVE,0,1180,B,T,,,,GY,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
2006745463,KPZ6637,NY,PAS,07/12/2022,21,SUBN,TOYOT,S,27030,24515,15120,20230727,48.0,48,0,613372,BX06,,1150A,00000,Bronx,F,1128,EAST 179 STREET,,0,408,d1,,Y  Y,1130A,0100P,WH,,2021,,0,,No Parking Street Cleaning,,,
4784727760,GTT1746,NY,PAS,06/28/2022,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0308P,,BK,,,NB MEEKER AVE @ KING,SLAND AVE,0,1180,B,T,,,,WH,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784729320,KPJ2866,NY,PAS,06/28/2022,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0317P,,QN,,,WB HILLSIDE AVE @ 19,2ND ST,0,1180,B,T,,,,RD,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785986438,KUL6850,NY,PAS,07/07/2022,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0858P,,QN,,,EB LINDEN BLVD @ 203,RD ST,0,1180,B,T,,,,GY,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784742827,HTT7631,NY,PAS,06/28/2022,36,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,0447P,,BX,,,EB E GUN HILL RD @ T,IEMANN AVE,0,1180,B,T,,,,WH,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784919788,GKL5782,NY,PAS,06/29/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0221P,,QN,,,SB WOODHAVEN BLVD @,81ST AVE,0,1180,B,T,,,,BL,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
2006473402,KRW4242,NY,PAS,06/30/2022,21,SUBN,FORD,S,13820,40520,42420,20230824,42.0,42,0,631989,BX03,,0821A,00000,Bronx,F,1175,BOSTON ROAD,,0,408,d1,,Y  Y,0800A,0930A,WH,,2020,,0,,No Parking Street Cleaning,,,
4024669928,JBR1058,NY,PAS,06/17/2022,5,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0344P,,BX,,,EB E 161ST ST @ GERA,RD AVE,0,1111,C,T,,,,BK,,2020,,0,,BUS LANE VIOLATION,,,
4784866541,HHX7965,NY,PAS,06/29/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0751A,,QN,,,WB HORACE HARDING EX,PWY @ 208TH ST,0,1180,B,T,,,,RD,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784831563,KLG1934,NY,PAS,06/27/2022,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0616A,,ST,,,SB MIDLAND AVE @ MAS,ON AVE,0,1180,B,T,,,,BK,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
2006856716,KNS5575,NY,PAS,07/08/2022,21,4DSD,KIA,S,14920,48720,75170,20230521,50.0,50,0,612311,BX08,,0738A,00000,Bronx,F,6027,BROADWAY,,0,408,d1,,,0730A,0800A,BK,,2021,,0,,No Parking Street Cleaning,,,
4785724638,GPX1104,NY,PAS,07/06/2022,36,SUBN,RAM,V,0,0,0,0,,0,0,0,,,0610A,,QN,,,NB BELL BLVD @ 18TH,AVE,0,1180,B,T,,,,WH,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785767390,JRC6835,NY,PAS,07/06/2022,36,4DSD,VOLKS,V,0,0,0,0,,0,0,0,,,1137A,,BK,,,EB ATLANTIC AVE @ ES,SEX ST,0,1180,B,T,,,,GY,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786038131,JRD7735,NY,PAS,07/08/2022,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,1142A,,BX,,,WB SAMPSON AVE @ CAL,HOUN AVE,0,1180,B,T,,,,BK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4024723728,JPM4565,NY,PAS,06/20/2022,5,PICK,FORD,V,0,0,0,0,,0,0,0,,,0303P,,MN,,,SB BROADWAY @ HOWARD,ST,0,1111,C,T,,,,GY,,2020,,0,,BUS LANE VIOLATION,,,
4024883010,KJX6563,NY,PAS,06/27/2022,5,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0232P,,QN,,,SB MAIN ST @ 37TH AV,E,0,1111,C,T,,,,BK,,2015,,0,,BUS LANE VIOLATION,,,
4786124692,JKV8288,NY,PAS,07/06/2022,36,SUBN,NISSA,V,10210,40404,40404,0,,0,0,0,,,0134P,,BK,,,NB 3RD AVE @ 41ST ST,,0,1180,B,T,,,,WH,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
